direction,engine,scan_time_kst,symbol,rank_metric,return_30m,return_1h,return_2h,return_4h,label_trap,label_big_winner,feat_5m_volume_ma_ratio,feat_5m_seq_volume_energy_6,feat_5m_seq_return_sum_6,feat_5m_seq_body_energy_6,feat_5m_seq_positive_count_6,feat_5m_first_abnormal_candle_6,feat_5m_compression,feat_5m_release,feat_5m_body_position,feat_5m_range_energy,feat_5m_momentum,feat_15m_current_volume_ratio,feat_15m_current_return_pct,feat_15m_current_body_pct,feat_15m_current_close_position,feat_15m_current_range_pct,feat_15m_current_compression,feat_15m_current_ma20_distance_pct,feat_15m_previous_volume_ratio,feat_15m_previous_return_pct,feat_15m_previous_body_pct,feat_15m_previous_close_position,feat_15m_previous_range_pct,feat_15m_previous_compression,feat_15m_previous_ma20_distance_pct,feat_30m_current_volume_ratio,feat_30m_current_return_pct,feat_30m_current_body_pct,feat_30m_current_close_position,feat_30m_current_range_pct,feat_30m_current_compression,feat_30m_current_ma20_distance_pct,feat_30m_previous_volume_ratio,feat_30m_previous_return_pct,feat_30m_previous_body_pct,feat_30m_previous_close_position,feat_30m_previous_range_pct,feat_30m_previous_compression,feat_30m_previous_ma20_distance_pct,feat_1h_current_volume_ratio,feat_1h_current_return_pct,feat_1h_current_body_pct,feat_1h_current_close_position,feat_1h_current_range_pct,feat_1h_current_compression,feat_1h_current_ma20_distance_pct,feat_1h_previous_volume_ratio,feat_1h_previous_return_pct,feat_1h_previous_body_pct,feat_1h_previous_close_position,feat_1h_previous_range_pct,feat_1h_previous_compression,feat_1h_previous_ma20_distance_pct,feat_2h_current_volume_ratio,feat_2h_current_return_pct,feat_2h_current_body_pct,feat_2h_current_close_position,feat_2h_current_range_pct,feat_2h_current_compression,feat_2h_current_ma20_distance_pct,feat_2h_previous_volume_ratio,feat_2h_previous_return_pct,feat_2h_previous_body_pct,feat_2h_previous_close_position,feat_2h_previous_range_pct,feat_2h_previous_compression,feat_2h_previous_ma20_distance_pct,feat_h4_score,feat_price
short,SHORT_CONTINUATION,2026-06-12 08:00:00,BEATUSDT,return_2h,9.172,15.4306,11.1725,14.345,False,True,0.8803,0.7751,0.0405,0.7107,4.0,1.0,4.0,0.0,0.2111,1.8789,1.333616693990721,0.7121,-2.0273,2.0273,0.1216,2.4153,0.0,0.84,0.5894,1.2499,1.2499,0.5119,2.4807,0.0,3.2374,1.2228,-9.172,9.172,0.3523,14.3073,0.0,-4.6483,0.47,1.8423,1.8423,0.6533,3.5128,0.0,4.9935,1.3811,-15.4306,15.4306,0.1783,18.8938,0.0,-5.8839,0.5276,2.709,2.709,0.7658,5.2448,0.0,11.7879,0.7598,-13.1395,13.1395,0.1685,20.5369,0.0,10.0922,0.639,2.2734,2.2734,0.3389,12.2029,0.0,29.5785,-18.273888866345803,9.8731
short,SHORT_CONTINUATION,2026-06-12 08:00:00,CLOUSDT,return_2h,4.9067,6.3409,2.2641,-22.5749,False,True,1.0097,0.7523,-0.49,0.8369,2.0,1.0,6.0,0.0,0.4079,1.3904,-1.1269603593663955,1.5,-3.2402,3.2402,0.3956,5.4711,2.0,-4.8135,0.433,0.0531,0.0531,0.5714,1.6273,1.0,-1.9931,0.9839,-4.9067,4.9067,0.091,5.4711,1.0,-6.7903,0.3207,-0.4823,0.4823,0.5054,1.83,0.0,-2.3378,0.6503,-6.3409,6.3409,0.0539,6.7725,0.0,-6.8576,0.3161,1.7357,1.7357,0.4403,5.261,0.0,-0.375,0.6291,-4.7342,4.7342,0.038,9.7859,0.0,5.85,1.5462,-6.0358,6.0358,0.3763,10.5928,0.0,12.3762,-1.96138787790316,0.14573
short,SHORT_CONTINUATION,2026-06-12 08:00:00,VELVETUSDT,return_2h,-0.7226,4.6369,-6.4162,4.2151,True,True,1.1861,6.7734,5.99,3.7533,4.0,1.0,0.0,0.0,0.2761,38.2901,4.560664187661419,0.6496,-3.608,3.608,0.1505,8.3042,0.0,8.705,0.5875,6.5369,6.5369,0.7979,11.3954,0.0,14.3655,0.5743,0.7226,0.7226,0.672,8.3042,0.0,35.1686,0.602,4.5536,4.5536,0.7979,11.1832,0.0,38.9059,0.496,-4.6369,4.6369,0.2299,10.4966,0.0,46.3877,0.6381,16.027,16.027,0.8845,21.7252,0.0,58.9874,0.5787,10.6476,10.6476,0.596,23.2157,0.0,86.7725,1.2282,5.3431,5.3431,0.3098,39.4275,0.0,81.2451,-38.019866867249135,1.56077
short,SHORT_CONTINUATION,2026-06-12 08:00:00,POWERUSDT,return_2h,2.0525,4.4113,2.0116,3.0634,False,True,4.626,0.0318,-2.472,0.0055,1.0,1.0,10.0,0.0,0.4769,0.0409,-0.32829408665343174,1.046,-1.3887,1.3887,0.4377,2.8694,3.0,-3.8583,0.2901,-0.4675,0.4675,0.2255,1.0367,2.0,-2.8477,0.6288,-2.0525,2.0525,0.2064,2.8694,1.0,-2.7486,0.2966,-0.9407,0.9407,0.1456,1.5982,0.0,-0.3678,1.0203,-4.4113,4.4113,0.1167,5.2486,0.0,0.427,0.7337,-1.657,1.657,0.1579,3.6252,0.0,5.3849,0.9441,-5.9952,5.9952,0.0754,7.9936,0.0,4.5519,0.952,-3.8161,3.8161,0.2476,6.0477,0.0,11.4538,-1.7399355866375048,0.09657
short,SHORT_CONTINUATION,2026-06-12 10:00:00,ESPORTSUSDT,return_2h,2.02,29.4307,37.4748,34.3441,False,True,0.6983,0.7004,-4.5694,0.3398,2.0,0.0,0.0,0.0,0.6847,4.4263,-1.9638518414934822,0.8307,-6.2749,6.2749,0.106,7.6051,0.0,-3.942,0.497,-1.0029,1.0029,0.5215,4.8416,0.0,2.8236,0.9048,-2.02,2.02,0.7051,8.6263,0.0,14.4891,0.6946,-5.7621,5.7621,0.2312,10.3962,0.0,19.5598,2.4002,-29.4307,29.4307,0.0303,30.8908,0.0,5.2083,1.3592,2.5938,2.5938,0.4082,14.7029,0.0,52.1251,1.8298,-27.5386,27.5386,0.0242,39.7949,0.0,29.0735,2.8684,5.5941,5.5941,0.271,40.1156,0.0,83.0603,-26.92795497448475,0.20926
short,SHORT_CONTINUATION,2026-06-12 10:00:00,UBUSDT,return_2h,-1.7139,13.7042,12.6745,12.8956,False,True,0.7524,1.9374,0.8144,1.7372,4.0,1.0,5.0,0.0,1.0,3.4698,-1.5193445113679471,0.4618,1.0574,1.0574,0.763,1.8659,1.0,1.8254,0.4819,-0.0345,0.0345,0.2615,1.5059,0.0,0.9646,0.5496,1.7139,1.7139,0.7798,2.6676,0.0,7.1748,0.5961,-1.9381,1.9381,0.1425,2.7106,0.0,6.3438,3.608,-13.7042,13.7042,0.0884,17.8991,0.0,-2.8703,0.6638,0.1384,0.1384,0.1221,3.2316,0.0,12.2127,2.0657,-13.5908,13.5908,0.0873,18.151,0.0,-6.6609,0.9937,4.1733,4.1733,0.5175,8.4402,0.0,7.4872,-28.133785819109622,0.14623
short,SHORT_CONTINUATION,2026-06-12 10:00:00,COAIUSDT,return_2h,5.4924,9.3598,9.0998,7.9298,False,True,1.8269,9.254,-1.1631,2.5661,3.0,0.0,0.0,0.0,0.0714,20.2931,-2.833470368730638,3.2399,-7.5398,7.5398,0.0712,9.1323,0.0,-7.3607,2.1262,-0.7739,0.7739,0.5274,4.7082,0.0,0.1122,2.8967,-5.4924,5.4924,0.2954,9.1323,0.0,-1.0497,6.193,-5.0015,5.0015,0.512,10.3118,0.0,5.0852,3.3099,-9.3598,9.3598,0.1788,12.5447,0.0,1.7549,6.3706,-1.0929,1.0929,0.5074,10.8325,0.0,13.125,8.5511,-10.3504,10.3504,0.1319,16.8113,0.0,9.855,3.6524,1.8009,1.8009,0.689,6.8435,0.0,23.6699,-1.7440830275198955,0.2845
short,SHORT_CONTINUATION,2026-06-12 10:00:00,SIRENUSDT,return_2h,7.4158,7.8191,15.4628,16.918,False,True,5.0398,0.0986,-6.2217,0.0004,1.0,0.0,1.0,0.0,0.3516,0.0937,-3.104651943344291,4.6907,0.263,0.263,0.9386,3.9972,0.0,-0.8366,3.7493,-1.5361,1.5361,0.1485,3.9524,0.0,-1.1282,6.5386,-7.4158,7.4158,0.1883,10.1508,0.0,-8.043,2.4012,-4.7102,4.7102,0.1043,5.4451,0.0,-1.0691,2.6951,-7.8191,7.8191,0.1485,10.1508,0.0,-9.0248,1.0759,-0.5231,0.5231,0.0829,7.1491,2.0,-1.8866,1.9333,-8.3173,8.3173,0.0946,15.85,1.0,-19.0784,0.2784,-0.0174,0.0174,0.3627,1.7782,0.0,-13.2526,-1.8987401944282547,0.5719
short,SHORT_CONTINUATION,2026-06-12 10:00:00,HUSDT,return_2h,2.2186,4.9897,13.5052,1.8515,False,True,1.3476,10.5863,7.9741,5.7988,4.0,1.0,0.0,0.0,0.9521,34.5409,6.120848423965252,2.4664,5.4433,5.4433,0.8719,6.9196,0.0,21.0225,1.6057,0.6351,0.6351,0.5648,4.7111,0.0,16.514,2.3785,-2.2186,2.2186,0.3166,12.8289,0.0,17.3321,1.0369,3.4475,3.4475,0.7432,8.2092,0.0,21.46,1.3472,-4.9897,4.9897,0.4095,19.5381,0.0,24.003,0.737,10.637,10.637,0.8535,15.392,0.0,34.7068,1.2775,5.1383,5.1383,0.4095,21.6209,0.0,61.8478,0.6607,8.9635,8.9635,0.8071,14.3028,0.0,62.233,-2.558956872791914,0.2557
short,SHORT_CONTINUATION,2026-06-12 12:00:00,MAGMAUSDT,return_2h,3.693,8.7552,11.2416,21.4346,False,True,2.5639,19.5507,5.0066,5.8799,3.0,1.0,0.0,0.0,0.1964,28.1706,4.519594521940588,2.8564,1.8385,1.8385,0.9464,4.4394,0.0,11.1274,5.8531,2.9289,2.9289,0.6285,7.3009,0.0,9.9908,2.2634,-3.693,3.693,0.0925,6.358,0.0,5.2047,3.0867,6.2922,6.2922,0.7154,9.842,0.0,9.3014,2.152,-8.7552,8.7552,0.0609,11.5347,0.0,-0.1406,1.7328,8.8894,8.8894,0.7612,12.0177,0.0,9.0071,0.7294,-0.7373,0.7373,0.0577,13.2606,0.0,-13.2106,0.2308,3.0254,3.0254,0.7862,5.0526,0.0,-14.0328,-2.263051890103423,0.4448
short,SHORT_CONTINUATION,2026-06-12 12:00:00,UAIUSDT,return_2h,1.7815,2.5409,2.4533,-3.6507,False,False,0.605,0.6587,-0.9223,0.6692,1.0,1.0,16.0,0.0,0.5294,0.5642,0.011582787977077664,1.6512,-1.6355,1.6355,0.2967,2.6577,5.0,-2.1584,0.2774,-1.5239,1.5239,0.0645,1.7826,4.0,-0.4953,1.722,-1.7815,1.7815,0.425,3.5047,0.0,0.1295,0.3303,-0.3491,0.3491,0.0563,2.0658,1.0,2.2464,1.1062,-2.5409,2.5409,0.2083,3.5047,0.0,1.3777,0.4311,-0.5228,0.5228,0.0563,2.0622,0.0,4.1873,0.3976,-3.0787,3.0787,0.1389,5.228,0.0,0.4228,0.4934,0.2621,0.2621,0.5592,4.4263,0.0,3.7486,-1.6058398900223017,0.3368
short,SHORT_CONTINUATION,2026-06-12 12:00:00,MYXUSDT,return_2h,1.8352,2.1615,1.5498,3.0587,False,False,1.4856,0.2194,-0.3647,0.3165,3.0,1.0,29.0,0.0,0.15,0.3591,0.5507151076771248,2.086,-1.7537,1.7537,0.1607,2.2838,9.0,-1.2604,0.2645,0.41,0.41,0.65,0.82,8.0,0.3113,1.5745,-1.8352,1.8352,0.2097,2.5285,4.0,-0.9567,0.474,-0.1223,0.1223,0.5652,0.938,3.0,0.7404,0.9144,-2.1615,2.1615,0.0806,2.5285,2.0,-0.1062,0.4452,0.5749,0.5749,0.7297,1.5195,1.0,2.0863,0.6442,-1.4784,1.4784,0.0769,2.6694,0.0,1.5127,1.0653,0.0822,0.0822,0.2614,3.6169,0.0,3.2545,-1.5747418393920658,0.2409
short,SHORT_CONTINUATION,2026-06-12 12:00:00,ESPORTSUSDT,return_2h,9.4246,0.5367,-4.902,-38.0278,True,True,0.6256,6.189,5.2319,3.3598,5.0,0.0,0.0,0.0,0.9499,34.0085,-13.870609981515713,1.1983,-0.9446,0.9446,0.694,12.373,0.0,-31.9807,0.9919,-0.9648,0.9648,0.4606,6.8388,0.0,-32.8753,1.4841,-9.4246,9.4246,0.0322,12.6735,0.0,-34.2314,1.6398,-2.2546,2.2546,0.5196,8.7313,0.0,-27.9911,1.8462,-0.5367,0.5367,0.7708,14.7345,0.0,-9.6558,2.7892,-11.4213,11.4213,0.1359,30.2538,0.0,-8.0563,2.8493,-11.8084,11.8084,0.2751,36.599,0.0,12.0964,1.8298,-27.5386,27.5386,0.0242,39.7949,0.0,29.0735,-5.7797912799388,0.13842
short,SHORT_CONTINUATION,2026-06-12 12:00:00,XMRUSDT,return_2h,1.564,0.8812,2.133,-1.7889,False,False,1.3444,0.8351,-5.2883,0.0935,2.0,1.0,0.0,0.0,0.2,2.1321,-7.236298440527905,1.7331,-0.8283,0.8283,0.0062,4.2659,0.0,-3.9819,2.78,-2.6367,2.6367,0.2243,4.8843,0.0,-3.1989,2.1455,-1.564,1.564,0.1652,5.9596,0.0,-2.2725,3.9577,-7.287,7.287,0.1126,9.2603,0.0,-0.5945,2.0239,-0.8812,0.8812,0.2798,5.9596,0.0,2.1498,5.9425,-8.7693,8.7693,0.0766,13.3966,0.0,3.4508,5.3009,-9.5421,9.5421,0.1038,14.6645,0.0,6.762,2.7842,6.7174,6.7174,0.9748,8.5063,0.0,19.1296,-4.897515926668742,374.75
short,SHORT_CONTINUATION,2026-06-12 14:00:00,LUMIAUSDT,return_2h,6.3746,11.1771,9.8639,6.0775,False,True,0.7557,2.2672,-1.8327,1.217,2.0,1.0,1.0,0.0,0.2629,3.6928,-3.7210161662817582,2.1825,-5.2818,5.2818,0.3958,8.7423,0.0,-6.65,0.6294,1.2128,1.2128,0.6096,2.2121,0.0,-1.9807,1.0923,-6.3746,6.3746,0.2708,8.7423,0.0,-7.2825,0.5921,-2.2214,2.2214,0.3444,3.946,0.0,-0.8601,1.6101,-11.1771,11.1771,0.1079,12.5288,0.0,-0.804,1.088,-4.1265,4.1265,0.1933,6.8927,0.0,12.4883,2.6614,-14.8424,14.8424,0.0737,17.5719,0.0,7.5298,2.2464,5.6818,5.6818,0.9562,6.8765,0.0,27.2103,-1.711701820142674,0.09881
short,SHORT_CONTINUATION,2026-06-12 14:00:00,AIOUSDT,return_2h,-2.4309,9.687,7.6161,11.8779,False,True,1.8261,0.0594,-5.3031,0.0049,1.0,1.0,0.0,0.0,0.5429,0.1338,-1.692644051061416,0.8179,0.2556,0.2556,0.6586,3.6828,0.0,0.5159,0.7058,-2.0775,2.0775,0.2712,4.5174,0.0,0.5103,0.6012,2.4309,2.4309,0.9413,4.8878,0.0,0.5482,0.5033,-3.8781,3.8781,0.212,5.6719,0.0,-1.9005,0.5244,-9.687,9.687,0.0462,19.0715,0.0,-10.3775,0.2282,-4.0176,4.0176,0.1884,6.3741,0.0,-1.4871,0.4147,-13.3787,13.3787,0.0462,18.2919,0.0,-3.3832,0.3733,5.567,5.567,0.8684,12.0847,0.0,13.4883,-28.685646649131304,0.19219
short,SHORT_CONTINUATION,2026-06-12 14:00:00,MAGMAUSDT,return_2h,3.8772,7.1043,11.4794,2.1127,False,True,0.5559,0.4618,-0.9418,0.2339,1.0,1.0,4.0,0.0,0.4669,0.9247,-0.3154107983612949,0.5973,-0.5701,0.5701,0.119,2.1024,2.0,-4.3796,0.523,-1.424,1.424,0.0572,1.7774,1.0,-3.8786,1.4712,-3.8772,3.8772,0.0921,5.683,0.0,-6.2099,0.8362,-1.0339,1.0339,0.042,2.4303,0.0,-2.6985,1.2888,-7.1043,7.1043,0.0769,9.0855,0.0,-9.1014,0.7736,-2.725,2.725,0.0551,3.686,0.0,-2.6208,0.4333,-9.6404,9.6404,0.0614,11.0782,0.0,-19.8232,0.7294,-0.7373,0.7373,0.0577,13.2606,0.0,-13.2106,-20.358924786016352,0.38544
short,SHORT_CONTINUATION,2026-06-12 14:00:00,CRVUSDT,return_2h,2.1415,5.0096,5.8126,5.5449,False,True,0.8623,0.8848,0.8843,1.0188,3.0,1.0,28.0,0.0,1.0,1.223,0.253534111862321,1.4624,-1.6061,1.6061,0.0448,2.5621,3.0,-0.443,0.5931,0.0765,0.0765,0.5926,1.0333,2.0,1.1899,1.9584,-2.1415,2.1415,0.1613,3.5564,1.0,0.2429,0.6604,0.4996,0.4996,0.7105,1.4604,0.0,2.6194,1.144,-5.0096,5.0096,0.0129,5.9273,0.0,-1.5087,0.6886,-1.3208,1.3208,0.4865,2.7925,0.0,3.507,0.9287,-6.2642,6.2642,0.0117,6.4528,0.0,3.5583,1.1207,2.6744,2.6744,0.9583,3.7209,0.0,11.3166,-1.4782427461456842,0.2573
short,SHORT_CONTINUATION,2026-06-12 14:00:00,XPLUSDT,return_2h,2.4707,4.8035,2.7005,-1.5514,False,True,1.0973,1.6856,1.2753,1.1281,3.0,1.0,0.0,0.0,0.4914,4.2825,2.9529301969417765,1.5299,-2.2294,2.2294,0.3442,4.2404,0.0,6.1947,0.8537,1.1036,1.1036,0.9275,2.4047,0.0,9.1881,1.4791,-2.4707,2.4707,0.2873,4.2404,0.0,10.9905,1.8844,2.0521,2.0521,0.9438,3.1309,0.0,15.196,2.2911,-4.8035,4.8035,0.1465,6.2744,0.0,16.1534,3.7515,5.6831,5.6831,0.9745,7.1403,0.0,23.6503,4.5242,0.595,0.595,0.2484,7.5288,0.0,22.9326,4.4728,6.465,6.465,0.7704,8.3915,0.0,23.7916,-8.600319281700266,0.08508
short,SHORT_CONTINUATION,2026-06-12 16:00:00,COLLECTUSDT,return_2h,1.2571,5.5106,6.9571,11.5722,False,True,0.9414,1.0216,0.0765,0.727,2.0,1.0,6.0,0.0,1.0,1.6576,-1.7019985844764198,0.9287,0.155,0.155,0.3258,2.2731,2.0,-3.5137,0.9318,-0.8357,0.8357,0.1639,1.0404,1.0,-3.807,1.3648,-1.2571,1.2571,0.3241,4.3568,1.0,-5.0143,0.8581,-0.3086,0.3086,0.1333,1.286,0.0,-4.2151,1.1862,-5.5106,5.5106,0.0991,7.9904,0.0,-9.9599,0.4495,-0.6663,0.6663,0.061,3.6392,0.0,-5.1279,0.6044,-6.2532,6.2532,0.0803,9.7899,0.0,-4.2926,0.3201,-1.7285,1.7285,0.268,7.4509,0.0,3.3716,-11.376693675257027,0.05816
short,SHORT_CONTINUATION,2026-06-12 16:00:00,AINUSDT,return_2h,7.0742,3.0669,-1.5948,-6.788,True,True,1.3653,3.435,1.1378,1.7244,4.0,1.0,0.0,0.0,0.5279,7.5305,-0.3641045241495719,1.5652,-2.4126,2.4126,0.2486,5.6328,0.0,-1.0059,1.3393,-2.1617,2.1617,0.1761,4.4335,0.0,1.466,3.4703,-7.0742,7.0742,0.3203,13.0853,0.0,-3.0426,1.3811,-2.9196,2.9196,0.1978,4.5184,0.0,4.3224,2.1223,-3.0669,3.0669,0.6266,13.0853,0.0,6.8762,1.0409,0.5348,0.5348,0.1974,4.6894,0.0,11.0726,2.0429,-2.4887,2.4887,0.5486,15.035,0.0,18.7395,2.3828,-0.7553,0.7553,0.3273,15.1562,0.0,24.0781,-2.2598411916875447,0.09546
short,SHORT_CONTINUATION,2026-06-12 16:00:00,UAIUSDT,return_2h,1.5766,3.8007,1.8018,13.1194,False,True,0.7777,1.951,-0.8491,0.5562,3.0,1.0,0.0,0.0,0.6765,1.6481,2.831050228310498,1.0491,0.5068,0.5068,0.614,1.6047,0.0,3.9453,3.2982,-2.0966,2.0966,0.2105,3.669,0.0,3.5237,1.1762,-1.5766,1.5766,0.0943,2.9842,0.0,1.8055,3.3197,-0.4488,0.4488,0.2105,3.7307,0.0,3.6431,1.347,-3.8007,3.8007,0.0541,5.2083,0.0,2.4096,2.6786,2.691,2.691,0.507,6.1632,0.0,6.6983,1.0004,-1.1285,1.1285,0.0405,7.147,0.0,2.4434,0.5003,3.5072,3.5072,0.653,6.5647,0.0,3.6719,-5.250664519492624,0.357
short,SHORT_CONTINUATION,2026-06-12 16:00:00,BTWUSDT,return_2h,1.654,2.7006,5.5563,-2.9332,False,True,1.5903,1.7382,-0.0039,0.3666,4.0,1.0,3.0,0.0,0.3165,2.2765,-0.32059502436522214,1.2308,-1.6927,1.6927,0.0732,3.7085,1.0,-1.4265,0.675,-0.4758,0.4758,0.2468,1.9802,0.0,0.2915,1.0512,-1.654,1.654,0.2968,4.8327,0.0,-2.8224,0.7351,-1.5768,1.5768,0.3629,3.1536,0.0,-1.5599,0.5686,-2.7006,2.7006,0.2074,5.608,0.0,-6.9911,0.4273,1.7484,1.7484,0.5177,5.2057,0.0,-5.104,0.2958,-1.0122,1.0122,0.1833,6.4546,0.0,-7.006,0.4108,1.1033,1.1033,0.14,7.9755,0.0,-6.5797,-1.1493297720938733,0.07608
short,SHORT_CONTINUATION,2026-06-12 16:00:00,POWERUSDT,return_2h,1.22,2.8569,1.3217,3.0805,False,False,2.6777,5.9185,2.9993,2.2493,5.0,0.0,2.0,1.0,0.6313,4.7756,2.032656478961691,2.5936,-0.793,0.793,0.1938,2.623,3.0,2.3334,1.8631,1.3508,1.3508,0.7572,1.7839,2.0,3.2122,2.0981,-1.22,1.22,0.3113,3.6905,0.0,1.4122,1.2438,2.5029,2.5029,0.8609,3.1494,0.0,2.4121,1.0613,-2.8569,2.8569,0.1957,5.1952,0.0,-1.047,0.6196,2.0877,2.0877,0.9043,4.5596,0.0,2.3742,1.0974,-0.7582,0.7582,0.2303,5.5463,0.0,4.2155,0.7567,2.6549,2.6549,0.6504,4.8193,0.0,5.8324,-1.4771686938641975,0.09758
short,SHORT_CONTINUATION,2026-06-12 18:00:00,UAIUSDT,return_2h,1.605,3.1528,11.5506,11.5506,False,True,1.3355,0.7886,0.7862,0.8321,4.0,1.0,10.0,0.0,0.3488,1.315,1.9500734214390538,1.7135,-2.8662,2.8662,0.0348,3.2961,3.0,-1.8989,0.4348,0.9844,0.9844,0.814,1.2449,2.0,1.0195,1.473,-1.605,1.605,0.5315,4.0986,0.0,-0.0553,0.6448,2.0181,2.0181,0.8961,2.2521,0.0,1.4411,1.1063,-3.1528,3.1528,0.1538,4.0986,0.0,0.5042,1.0157,2.0778,2.0778,0.9444,4.2142,0.0,4.0604,0.5966,-1.1121,1.1121,0.1824,4.3313,0.0,1.1177,1.0004,-1.1285,1.1285,0.0405,7.147,0.0,2.4434,-1.0596733279692678,0.3389
short,SHORT_CONTINUATION,2026-06-12 18:00:00,TAUSDT,return_2h,2.2518,2.3541,-0.5757,-1.8168,False,False,0.4611,0.3435,-1.4442,0.2165,2.0,1.0,1.0,0.0,0.6053,0.3281,-0.9825905117028912,1.9269,-2.6612,2.6612,0.2492,4.0558,4.0,-3.7407,0.7539,-0.6104,0.6104,0.5033,1.9201,3.0,-1.1578,1.5335,-2.2518,2.2518,0.3502,4.0558,0.0,-1.0331,1.026,-1.5617,1.5617,0.3167,3.0227,1.0,1.5012,1.4328,-2.3541,2.3541,0.3249,4.0558,0.0,1.4894,1.1942,-0.6483,0.6483,0.304,3.1778,0.0,4.3824,1.7205,-2.9872,2.9872,0.2234,5.8599,0.0,6.0516,1.1088,-0.9942,0.9942,0.1476,2.6428,0.0,9.6943,-1.5746316496025365,0.07608
short,SHORT_CONTINUATION,2026-06-12 18:00:00,STGUSDT,return_2h,3.0383,1.4696,-4.3263,-0.9908,True,True,1.2452,1.2372,-5.2371,0.6406,2.0,1.0,0.0,0.0,0.9648,2.8811,-4.647993943981824,1.0018,1.2715,1.2715,0.7254,4.0291,0.0,-3.6366,1.6902,-6.1522,6.1522,0.1698,8.2132,0.0,-4.8965,1.0603,-3.0383,3.0383,0.1058,6.5555,0.0,-4.0523,1.1914,-8.4643,8.4643,0.1385,9.8247,0.0,-1.4403,0.939,-1.4696,1.4696,0.4209,7.4141,0.0,1.7487,1.1324,-7.145,7.145,0.1194,11.5609,0.0,4.2063,1.0063,-8.5097,8.5097,0.2006,14.4434,0.0,15.1297,0.9843,4.204,4.204,0.4797,11.3971,0.0,28.3066,-4.399045559786369,0.6133
short,SHORT_CONTINUATION,2026-06-12 18:00:00,EVAAUSDT,return_2h,0.6731,2.3077,4.2548,3.5096,False,True,1.973,6.799,1.1906,1.9534,4.0,0.0,3.0,0.0,0.3443,4.5894,3.4501615709669413,2.3181,-1.5625,1.5625,0.1053,1.8269,1.0,3.4627,1.0852,0.1203,0.1203,0.3571,1.3474,0.0,5.3431,2.4934,-0.6731,0.6731,0.6477,2.1154,0.0,3.9942,4.1481,2.1355,2.1355,0.6623,3.7801,0.0,4.8903,2.5919,-2.3077,2.3077,0.3125,3.4615,0.0,1.9262,3.2918,3.7397,3.7397,0.7647,5.5098,0.0,4.5254,1.9914,1.3214,1.3214,0.3258,5.5098,0.0,4.1517,0.7896,2.8725,2.8725,0.8542,4.9243,0.0,3.1371,-2.142480261125346,0.4095
short,SHORT_CONTINUATION,2026-06-12 18:00:00,GENIUSUSDT,return_2h,1.1787,2.1712,2.8536,4.5285,False,True,0.6583,0.6669,0.4803,0.6824,4.0,1.0,9.0,0.0,0.8542,1.2201,0.4283456707976392,1.0951,-1.4475,1.4475,0.06,2.0678,3.0,0.6866,0.7918,0.5407,0.5407,0.5769,1.0813,2.0,2.2491,0.9352,-1.1787,1.1787,0.3468,2.5641,1.0,1.5868,0.805,0.1242,0.1242,0.566,1.0975,0.0,3.006,0.9744,-2.1712,2.1712,0.0301,2.7502,0.0,2.9351,1.4945,3.511,3.511,0.8867,4.346,0.0,5.4871,1.191,1.2845,1.2845,0.3707,4.3888,0.0,2.9508,1.0368,0.6897,0.6897,0.1721,4.6336,0.0,1.605,-11.59259289562933,0.4766
short,SHORT_CONTINUATION,2026-06-12 20:00:00,UBUSDT,return_2h,10.5039,11.0118,7.9236,6.6166,False,True,0.2938,0.498,1.2282,1.0867,3.0,1.0,5.0,0.0,0.7286,2.1742,0.5280600668326151,0.4961,-1.2326,1.2326,0.2536,1.8962,0.0,3.4473,0.6156,1.603,1.603,0.7909,2.2704,0.0,5.2981,2.8193,-10.5039,10.5039,0.1557,12.6575,0.0,-1.2546,0.8383,3.737,3.737,0.8966,4.6853,0.0,9.7336,2.4702,-11.0118,11.0118,0.1156,12.6575,0.0,-3.2846,1.6625,0.3534,0.3534,0.809,8.0389,0.0,9.0304,2.6577,-10.7094,10.7094,0.1043,14.0663,0.0,-0.4557,2.1479,7.1731,7.1731,0.76,13.6973,0.0,11.0381,-12.218545187738993,0.14584
short,SHORT_CONTINUATION,2026-06-12 20:00:00,STGUSDT,return_2h,1.2344,4.9217,3.2125,-3.7822,False,True,1.3364,4.8227,3.8409,3.407,5.0,1.0,1.0,0.0,0.0543,9.8712,4.231169616172471,0.9752,-1.8674,1.8674,0.203,3.1967,0.0,-1.3718,0.8511,2.5649,2.5649,0.9741,3.1331,0.0,0.1776,0.8613,-1.2344,1.2344,0.4762,3.6556,0.0,1.5333,0.7521,5.9179,5.9179,0.9861,6.0352,0.0,3.2083,0.7137,-4.9217,4.9217,0.1194,6.3618,0.0,0.9383,0.6238,5.8469,5.8469,0.9891,7.7065,0.0,6.918,0.6914,0.6534,0.6534,0.2906,8.3599,0.0,13.4677,1.0063,-8.5097,8.5097,0.2006,14.4434,0.0,15.1297,-32.905957681165255,0.6201
